"attractor","state","label"
1082,50872577,"il6*"
1082,51052801,"il6*"
1083,168313089,"il6*"
1083,168493313,"il6*"
1084,34095361,"il6*"
1084,34275585,"il6*"
1085,172507393,"il6*"
1085,172687617,"il6*"
1086,38289665,"il6*"
1086,38469889,"il6*"
1087,55066881,"il6*"
1087,55247105,"il6*"
1088,189284609,"il6*"
1088,189464833,"il6*"
1089,189284621,"M1*"
1089,189464865,"M1*"
1090,55066893,"M1*"
1090,55247137,"M1*"
1091,155730189,"M1*"
1091,155910433,"M1*"
1092,21512461,"M1*"
1092,21692705,"M1*"
1093,138952973,"M1*"
1093,139133217,"M1*"
1094,4735245,"M1*"
1094,4915489,"M1*"
1095,172507405,"M1*"
1095,172687649,"M1*"
1096,38289677,"M1*"
1096,38469921,"M1*"
1097,168313101,"M1*"
1097,168493345,"M1*"
1098,34095373,"M1*"
1098,34275617,"M1*"
1099,134758669,"M1*"
1099,134938913,"M1*"
1100,540941,"M1*"
1100,721185,"M1*"
1101,151535885,"M1*"
1101,151716129,"M1*"
1102,17318157,"M1*"
1102,17498401,"M1*"
1103,185090317,"M1*"
1103,185270561,"M1*"
1104,50872589,"M1*"
1104,51052833,"M1*"
1105,185090337,"M1*"
1105,185270541,"M1*"
1106,50872609,"M1*"
1106,51052813,"M1*"
1107,168313121,"M1*"
1107,168493325,"M1*"
1108,34095393,"M1*"
1108,34275597,"M1*"
1109,172507425,"M1*"
1109,172687629,"M1*"
1110,38289697,"M1*"
1110,38469901,"M1*"
1111,189284641,"M1*"
1111,189464845,"M1*"
1112,55066913,"M1*"
1112,55247117,"M1*"
1113,195052004,"M2*"
1113,195232228,"M2*"
1114,60834276,"M2*"
1114,61014500,"M2*"
1115,161497572,"M2*"
1115,161677796,"M2*"
1116,27279844,"M2*"
1116,27460068,"M2*"
1117,159400420,"M2*"
1117,159580644,"M2*"
1118,25182692,"M2*"
1118,25362916,"M2*"
1119,192954852,"M2*"
1119,193135076,"M2*"
1120,58737124,"M2*"
1120,58917348,"M2*"
1121,176177572,"il6*"
1121,176357796,"il6*"
1122,41959844,"il6*"
1122,42140068,"il6*"
1123,142623140,"il6*"
1123,142803364,"il6*"
1124,8405412,"il6*"
1124,8585636,"il6*"
1125,144720292,"il6*"
1125,144900516,"il6*"
1126,10502564,"il6*"
1126,10682788,"il6*"
1127,178274724,"il6*"
1127,178454948,"il6*"
1128,44056996,"il6*"
1128,44237220,"il6*"
1129,185614594,"il6*"
1129,185794818,"il6*"
1130,51396866,"il6*"
1130,51577090,"il6*"
1131,168837378,"il6*"
1131,169017602,"il6*"
1132,34619650,"il6*"
1132,34799874,"il6*"
1133,173031682,"il6*"
1133,173211906,"il6*"
1134,38813954,"il6*"
1134,38994178,"il6*"
1135,189808898,"il6*"
1135,189989122,"il6*"
1136,55591170,"il6*"
1136,55771394,"il6*"
1137,160448998,"M2*"
1137,160629222,"M2*"
1138,26231270,"M2*"
1138,26411494,"M2*"
1139,194003430,"M2*"
1139,194183654,"M2*"
1140,59785702,"M2*"
1140,59965926,"M2*"
1141,196100582,"M2*"
1141,196280806,"M2*"
1142,61882854,"M2*"
1142,62063078,"M2*"
1143,162546150,"M2*"
1143,162726374,"M2*"
1144,28328422,"M2*"
1144,28508646,"M2*"
1145,43008422,"il6*"
1145,43188646,"il6*"
1146,177226150,"il6*"
1146,177406374,"il6*"
1147,9453990,"il6*"
1147,9634214,"il6*"
1148,143671718,"il6*"
1148,143851942,"il6*"
1149,145768870,"il6*"
1149,145949094,"il6*"
1150,11551142,"il6*"
1150,11731366,"il6*"
1151,179323302,"il6*"
1151,179503526,"il6*"
1152,45105574,"il6*"
1152,45285798,"il6*"
1153,173031714,"il6*"
1153,173211910,"il6*"
1154,38813986,"il6*"
1154,38994182,"il6*"
1155,189808930,"il6*"
1155,189989126,"il6*"
1156,55591202,"il6*"
1156,55771398,"il6*"
1157,185614626,"il6*"
1157,185794822,"il6*"
1158,51396898,"il6*"
1158,51577094,"il6*"
1159,168837410,"il6*"
1159,169017606,"il6*"
1160,34619682,"il6*"
1160,34799878,"il6*"
1161,168837382,"il6*"
1161,169017634,"il6*"
1162,34619654,"il6*"
1162,34799906,"il6*"
1163,135282950,"il6*"
1163,135463202,"il6*"
1164,1065222,"il6*"
1164,1245474,"il6*"
1165,152060166,"il6*"
1165,152240418,"il6*"
1166,17842438,"il6*"
1166,18022690,"il6*"
1167,185614598,"il6*"
1167,185794850,"il6*"
1168,51396870,"il6*"
1168,51577122,"il6*"
1169,189808902,"il6*"
1169,189989154,"il6*"
1170,55591174,"il6*"
1170,55771426,"il6*"
1171,156254470,"il6*"
1171,156434722,"il6*"
1172,22036742,"il6*"
1172,22216994,"il6*"
1173,139477254,"il6*"
1173,139657506,"il6*"
1174,5259526,"il6*"
1174,5439778,"il6*"
1175,173031686,"il6*"
1175,173211938,"il6*"
1176,38813958,"il6*"
1176,38994210,"il6*"
1177,167788832,"il6*"
1177,167969028,"il6*"
1178,33571104,"il6*"
1178,33751300,"il6*"
1179,184566048,"il6*"
1179,184746244,"il6*"
1180,50348320,"il6*"
1180,50528516,"il6*"
1181,188760352,"il6*"
1181,188940548,"il6*"
1182,54542624,"il6*"
1182,54722820,"il6*"
1183,37765408,"il6*"
1183,37945604,"il6*"
1184,171983136,"il6*"
1184,172163332,"il6*"
1185,137380134,"il6*"
1185,137560358,"il6*"
1186,3162406,"il6*"
1186,3342630,"il6*"
1187,170934566,"il6*"
1187,171114790,"il6*"
1188,36716838,"il6*"
1188,36897062,"il6*"
1189,187711782,"il6*"
1189,187892006,"il6*"
1190,53494054,"il6*"
1190,53674278,"il6*"
1191,154157350,"il6*"
1191,154337574,"il6*"
1192,19939622,"il6*"
1192,20119846,"il6*"
1193,152060198,"il6*"
1193,152240422,"il6*"
1194,17842470,"il6*"
1194,18022694,"il6*"
1195,185614630,"il6*"
1195,185794854,"il6*"
1196,51396902,"il6*"
1196,51577126,"il6*"
1197,168837414,"il6*"
1197,169017638,"il6*"
1198,34619686,"il6*"
1198,34799910,"il6*"
1199,135282982,"il6*"
1199,135463206,"il6*"
1200,1065254,"il6*"
1200,1245478,"il6*"
1201,139477286,"il6*"
1201,139657510,"il6*"
1202,5259558,"il6*"
1202,5439782,"il6*"
1203,173031718,"il6*"
1203,173211942,"il6*"
1204,38813990,"il6*"
1204,38994214,"il6*"
1205,189808934,"il6*"
1205,189989158,"il6*"
1206,55591206,"il6*"
1206,55771430,"il6*"
1207,156254502,"il6*"
1207,156434726,"il6*"
1208,22036774,"il6*"
1208,22216998,"il6*"
1209,155205924,"il6*"
1209,155386148,"il6*"
1210,20988196,"il6*"
1210,21168420,"il6*"
1211,188760356,"il6*"
1211,188940580,"il6*"
1212,54542628,"il6*"
1212,54722852,"il6*"
1213,171983140,"il6*"
1213,172163364,"il6*"
1214,37765412,"il6*"
1214,37945636,"il6*"
1215,138428708,"il6*"
1215,138608932,"il6*"
1216,4210980,"il6*"
1216,4391204,"il6*"
1217,134234404,"il6*"
1217,134414628,"il6*"
1218,16676,"il6*"
1218,196900,"il6*"
1219,167788836,"il6*"
1219,167969060,"il6*"
1220,33571108,"il6*"
1220,33751332,"il6*"
1221,184566052,"il6*"
1221,184746276,"il6*"
1222,50348324,"il6*"
1222,50528548,"il6*"
1223,151011620,"il6*"
1223,151191844,"il6*"
1224,16793892,"il6*"
1224,16974116,"il6*"
1225,153108772,"il6*"
1225,153288996,"il6*"
1226,18891044,"il6*"
1226,19071268,"il6*"
1227,186663204,"il6*"
1227,186843428,"il6*"
1228,52445476,"il6*"
1228,52625700,"il6*"
1229,169885988,"il6*"
1229,170066212,"il6*"
1230,35668260,"il6*"
1230,35848484,"il6*"
1231,136331556,"il6*"
1231,136511780,"il6*"
1232,2113828,"il6*"
1232,2294052,"il6*"
1233,4735277,"M1*"
1233,4915501,"M1*"
1234,138953005,"M1*"
1234,139133229,"M1*"
1235,38289709,"M1*"
1235,38469933,"M1*"
1236,172507437,"M1*"
1236,172687661,"M1*"
1237,55066925,"M1*"
1237,55247149,"M1*"
1238,189284653,"M1*"
1238,189464877,"M1*"
1239,21512493,"M1*"
1239,21692717,"M1*"
1240,155730221,"M1*"
1240,155910445,"M1*"
1241,17318189,"M1*"
1241,17498413,"M1*"
1242,151535917,"M1*"
1242,151716141,"M1*"
1243,50872621,"M1*"
1243,51052845,"M1*"
1244,185090349,"M1*"
1244,185270573,"M1*"
1245,34095405,"M1*"
1245,34275629,"M1*"
1246,168313133,"M1*"
1246,168493357,"M1*"
1247,540973,"M1*"
1247,721197,"M1*"
1248,134758701,"M1*"
1248,134938925,"M1*"
1249,2638125,"M1*"
1249,2818349,"M1*"
1250,136855853,"M1*"
1250,137036077,"M1*"
1251,36192557,"M1*"
1251,36372781,"M1*"
1252,170410285,"M1*"
1252,170590509,"M1*"
1253,52969773,"M1*"
1253,53149997,"M1*"
1254,187187501,"M1*"
1254,187367725,"M1*"
1255,19415341,"M1*"
1255,19595565,"M1*"
1256,153633069,"M1*"
1256,153813293,"M1*"
1257,214728464,"M2*"
1257,214908688,"M2*"
1258,483163920,"M2*"
1258,483344144,"M2*"
1259,80510736,"M2*"
1259,80690960,"M2*"
1260,348946192,"M2*"
1260,349126416,"M2*"
1261,114065168,"M2*"
1261,114245392,"M2*"
1262,382500624,"M2*"
1262,382680848,"M2*"
1263,248282896,"M2*"
1263,248463120,"M2*"
1264,516718352,"M2*"
1264,516898576,"M2*"
1265,265060112,"M2*"
1265,265240336,"M2*"
1266,533495568,"M2*"
1266,533675792,"M2*"
1267,130842384,"M2*"
1267,131022608,"M2*"
1268,399277840,"M2*"
1268,399458064,"M2*"
1269,97287952,"M2*"
1269,97468176,"M2*"
1270,365723408,"M2*"
1270,365903632,"M2*"
1271,231505680,"M2*"
1271,231685904,"M2*"
1272,499941136,"M2*"
1272,500121360,"M2*"
1273,230981392,"M2*"
1273,231161616,"M2*"
1274,499416848,"M2*"
1274,499597072,"M2*"
1275,96763664,"M2*"
1275,96943888,"M2*"
1276,365199120,"M2*"
1276,365379344,"M2*"
1277,130318096,"M2*"
1277,130498320,"M2*"
1278,398753552,"M2*"
1278,398933776,"M2*"
1279,264535824,"M2*"
1279,264716048,"M2*"
1280,532971280,"M2*"
1280,533151504,"M2*"
1281,247758608,"M2*"
1281,247938832,"M2*"
1282,516194064,"M2*"
1282,516374288,"M2*"
1283,113540880,"M2*"
1283,113721104,"M2*"
1284,381976336,"M2*"
1284,382156560,"M2*"
1285,79986448,"M2*"
1285,80166672,"M2*"
1286,348421904,"M2*"
1286,348602128,"M2*"
1287,214204176,"M2*"
1287,214384400,"M2*"
1288,482639632,"M2*"
1288,482819856,"M2*"
1289,215252754,"M2*"
1289,215432978,"M2*"
1290,483688210,"M2*"
1290,483868434,"M2*"
1291,81035026,"M2*"
1291,81215250,"M2*"
1292,349470482,"M2*"
1292,349650706,"M2*"
1293,114589458,"M2*"
1293,114769682,"M2*"
1294,383024914,"M2*"
1294,383205138,"M2*"
1295,248807186,"M2*"
1295,248987410,"M2*"
1296,517242642,"M2*"
1296,517422866,"M2*"
1297,265584402,"M2*"
1297,265764626,"M2*"
1298,534019858,"M2*"
1298,534200082,"M2*"
1299,131366674,"M2*"
1299,131546898,"M2*"
1300,399802130,"M2*"
1300,399982354,"M2*"
1301,97812242,"M2*"
1301,97992466,"M2*"
1302,366247698,"M2*"
1302,366427922,"M2*"
1303,232029970,"M2*"
1303,232210194,"M2*"
1304,500465426,"M2*"
1304,500645650,"M2*"
1305,232554258,"M2*"
1305,232734482,"M2*"
1306,500989714,"M2*"
1306,501169938,"M2*"
1307,98336530,"M2*"
1307,98516754,"M2*"
1308,366771986,"M2*"
1308,366952210,"M2*"
1309,131890962,"M2*"
1309,132071186,"M2*"
1310,400326418,"M2*"
1310,400506642,"M2*"
1311,266108690,"M2*"
1311,266288914,"M2*"
1312,534544146,"M2*"
1312,534724370,"M2*"
1313,249331474,"M2*"
1313,249511698,"M2*"
1314,517766930,"M2*"
1314,517947154,"M2*"
1315,115113746,"M2*"
1315,115293970,"M2*"
1316,383549202,"M2*"
1316,383729426,"M2*"
1317,81559314,"M2*"
1317,81739538,"M2*"
1318,349994770,"M2*"
1318,350174994,"M2*"
1319,215777042,"M2*"
1319,215957266,"M2*"
1320,484212498,"M2*"
1320,484392722,"M2*"
1321,156254242,"il6*"
1321,156434694,"il6*"
1322,139477026,"il6*"
1322,139657478,"il6*"
1323,152059938,"il6*"
1323,152240390,"il6*"
1324,135282722,"il6*"
1324,135463174,"il6*"
1325,151011360,"il6*"
1325,151191812,"il6*"
1326,134234144,"il6*"
1326,134414596,"il6*"
1327,155205664,"il6*"
1327,155386116,"il6*"
1328,138428448,"il6*"
1328,138608900,"il6*"
1329,155729953,"M1*"
1329,155910413,"M1*"
1330,138952737,"M1*"
1330,139133197,"M1*"
1331,151535649,"M1*"
1331,151716109,"M1*"
1332,134758433,"M1*"
1332,134938893,"M1*"
1333,152584235,"M1*"
1333,152764687,"M1*"
1334,135807019,"M1*"
1334,135987471,"M1*"
1335,156778539,"M1*"
1335,156958991,"M1*"
1336,140001323,"M1*"
1336,140181775,"M1*"
1337,135806987,"M1*"
1337,135987467,"M1*"
1338,152584203,"M1*"
1338,152764683,"M1*"
1339,140001291,"M1*"
1339,140181771,"M1*"
1340,156778507,"M1*"
1340,156958987,"M1*"
1341,138952705,"il6*"
1341,139133185,"il6*"
1342,155729921,"il6*"
1342,155910401,"il6*"
1343,134758401,"il6*"
1343,134938881,"il6*"
1344,151535617,"il6*"
1344,151716097,"il6*"
1345,156254210,"il6*"
1345,156434690,"il6*"
1346,139476994,"il6*"
1346,139657474,"il6*"
1347,152059906,"il6*"
1347,152240386,"il6*"
1348,135282690,"il6*"
1348,135463170,"il6*"
1349,151011328,"il6*"
1349,151191808,"il6*"
1350,134234112,"il6*"
1350,134414592,"il6*"
1351,155205632,"il6*"
1351,155386112,"il6*"
1352,138428416,"il6*"
1352,138608896,"il6*"
1353,184566016,"il6*"
1353,184746240,"il6*"
1354,50348288,"il6*"
1354,50528512,"il6*"
1355,167788800,"il6*"
1355,167969024,"il6*"
1356,33571072,"il6*"
1356,33751296,"il6*"
1357,171983104,"il6*"
1357,172163328,"il6*"
1358,37765376,"il6*"
1358,37945600,"il6*"
1359,188760320,"il6*"
1359,188940544,"il6*"
1360,54542592,"il6*"
1360,54722816,"il6*"
1361,155205892,"il6*"
1361,155386144,"il6*"
1362,20988164,"il6*"
1362,21168416,"il6*"
1363,188760324,"il6*"
1363,188940576,"il6*"
1364,54542596,"il6*"
1364,54722848,"il6*"
1365,171983108,"il6*"
1365,172163360,"il6*"
1366,37765380,"il6*"
1366,37945632,"il6*"
1367,138428676,"il6*"
1367,138608928,"il6*"
1368,4210948,"il6*"
1368,4391200,"il6*"
1369,134234372,"il6*"
1369,134414624,"il6*"
1370,16644,"il6*"
1370,196896,"il6*"
1371,167788804,"il6*"
1371,167969056,"il6*"
1372,33571076,"il6*"
1372,33751328,"il6*"
1373,184566020,"il6*"
1373,184746272,"il6*"
1374,50348292,"il6*"
1374,50528544,"il6*"
1375,151011588,"il6*"
1375,151191840,"il6*"
1376,16793860,"il6*"
1376,16974112,"il6*"
1377,225214228,"M2*"
1377,225394452,"M2*"
1378,493649684,"M2*"
1378,493829908,"M2*"
1379,90996500,"M2*"
1379,91176724,"M2*"
1380,359431956,"M2*"
1380,359612180,"M2*"
1381,124550932,"M2*"
1381,124731156,"M2*"
1382,392986388,"M2*"
1382,393166612,"M2*"
1383,258768660,"M2*"
1383,258948884,"M2*"
1384,527204116,"M2*"
1384,527384340,"M2*"
1385,241991444,"M2*"
1385,242171668,"M2*"
1386,510426900,"M2*"
1386,510607124,"M2*"
1387,107773716,"M2*"
1387,107953940,"M2*"
1388,376209172,"M2*"
1388,376389396,"M2*"
1389,74219284,"M2*"
1389,74399508,"M2*"
1390,342654740,"M2*"
1390,342834964,"M2*"
1391,208437012,"M2*"
1391,208617236,"M2*"
1392,476872468,"M2*"
1392,477052692,"M2*"
1393,216825620,"M2*"
1393,217005844,"M2*"
1394,485261076,"M2*"
1394,485441300,"M2*"
1395,82607892,"M2*"
1395,82788116,"M2*"
1396,351043348,"M2*"
1396,351223572,"M2*"
1397,116162324,"M2*"
1397,116342548,"M2*"
1398,384597780,"M2*"
1398,384778004,"M2*"
1399,250380052,"M2*"
1399,250560276,"M2*"
1400,518815508,"M2*"
1400,518995732,"M2*"
1401,267157268,"M2*"
1401,267337492,"M2*"
1402,535592724,"M2*"
1402,535772948,"M2*"
1403,132939540,"M2*"
1403,133119764,"M2*"
1404,401374996,"M2*"
1404,401555220,"M2*"
1405,99385108,"M2*"
1405,99565332,"M2*"
1406,367820564,"M2*"
1406,368000788,"M2*"
1407,233602836,"M2*"
1407,233783060,"M2*"
1408,502038292,"M2*"
1408,502218516,"M2*"
1409,233078548,"M2*"
1409,233258772,"M2*"
1410,501514004,"M2*"
1410,501694228,"M2*"
1411,98860820,"M2*"
1411,99041044,"M2*"
1412,367296276,"M2*"
1412,367476500,"M2*"
1413,132415252,"M2*"
1413,132595476,"M2*"
1414,400850708,"M2*"
1414,401030932,"M2*"
1415,266632980,"M2*"
1415,266813204,"M2*"
1416,535068436,"M2*"
1416,535248660,"M2*"
1417,249855764,"M2*"
1417,250035988,"M2*"
1418,518291220,"M2*"
1418,518471444,"M2*"
1419,115638036,"M2*"
1419,115818260,"M2*"
1420,384073492,"M2*"
1420,384253716,"M2*"
1421,82083604,"M2*"
1421,82263828,"M2*"
1422,350519060,"M2*"
1422,350699284,"M2*"
1423,216301332,"M2*"
1423,216481556,"M2*"
1424,484736788,"M2*"
1424,484917012,"M2*"
1425,207912724,"M2*"
1425,208092948,"M2*"
1426,476348180,"M2*"
1426,476528404,"M2*"
1427,73694996,"M2*"
1427,73875220,"M2*"
1428,342130452,"M2*"
1428,342310676,"M2*"
1429,107249428,"M2*"
1429,107429652,"M2*"
1430,375684884,"M2*"
1430,375865108,"M2*"
1431,241467156,"M2*"
1431,241647380,"M2*"
1432,509902612,"M2*"
1432,510082836,"M2*"
1433,258244372,"M2*"
1433,258424596,"M2*"
1434,526679828,"M2*"
1434,526860052,"M2*"
1435,124026644,"M2*"
1435,124206868,"M2*"
1436,392462100,"M2*"
1436,392642324,"M2*"
1437,90472212,"M2*"
1437,90652436,"M2*"
1438,358907668,"M2*"
1438,359087892,"M2*"
1439,224689940,"M2*"
1439,224870164,"M2*"
1440,493125396,"M2*"
1440,493305620,"M2*"
1441,259292950,"M2*"
1441,259473174,"M2*"
1442,527728406,"M2*"
1442,527908630,"M2*"
1443,125075222,"M2*"
1443,125255446,"M2*"
1444,393510678,"M2*"
1444,393690902,"M2*"
1445,91520790,"M2*"
1445,91701014,"M2*"
1446,359956246,"M2*"
1446,360136470,"M2*"
1447,225738518,"M2*"
1447,225918742,"M2*"
1448,494173974,"M2*"
1448,494354198,"M2*"
1449,208961302,"M2*"
1449,209141526,"M2*"
1450,477396758,"M2*"
1450,477576982,"M2*"
1451,74743574,"M2*"
1451,74923798,"M2*"
1452,343179030,"M2*"
1452,343359254,"M2*"
1453,108298006,"M2*"
1453,108478230,"M2*"
1454,376733462,"M2*"
1454,376913686,"M2*"
1455,242515734,"M2*"
1455,242695958,"M2*"
1456,510951190,"M2*"
1456,511131414,"M2*"
1457,250904342,"M2*"
1457,251084566,"M2*"
1458,519339798,"M2*"
1458,519520022,"M2*"
1459,116686614,"M2*"
1459,116866838,"M2*"
1460,385122070,"M2*"
1460,385302294,"M2*"
1461,83132182,"M2*"
1461,83312406,"M2*"
1462,351567638,"M2*"
1462,351747862,"M2*"
1463,217349910,"M2*"
1463,217530134,"M2*"
1464,485785366,"M2*"
1464,485965590,"M2*"
1465,234127126,"M2*"
1465,234307350,"M2*"
1466,502562582,"M2*"
1466,502742806,"M2*"
1467,99909398,"M2*"
1467,100089622,"M2*"
1468,368344854,"M2*"
1468,368525078,"M2*"
1469,133463830,"M2*"
1469,133644054,"M2*"
1470,401899286,"M2*"
1470,402079510,"M2*"
1471,267681558,"M2*"
1471,267861782,"M2*"
1472,536117014,"M2*"
1472,536297238,"M2*"
1473,536641302,"M2*"
1473,536821526,"M2*"
1474,486309654,"M2*"
1474,486489878,"M2*"
1475,217874198,"M2*"
1475,218054422,"M2*"
1476,352091926,"M2*"
1476,352272150,"M2*"
1477,83656470,"M2*"
1477,83836694,"M2*"
1478,385646358,"M2*"
1478,385826582,"M2*"
1479,117210902,"M2*"
1479,117391126,"M2*"
1480,519864086,"M2*"
1480,520044310,"M2*"
1481,251428630,"M2*"
1481,251608854,"M2*"
1482,268205846,"M2*"
1482,268386070,"M2*"
1483,402423574,"M2*"
1483,402603798,"M2*"
1484,133988118,"M2*"
1484,134168342,"M2*"
1485,368869142,"M2*"
1485,369049366,"M2*"
1486,100433686,"M2*"
1486,100613910,"M2*"
1487,503086870,"M2*"
1487,503267094,"M2*"
1488,234651414,"M2*"
1488,234831638,"M2*"
1489,494698262,"M2*"
1489,494878486,"M2*"
1490,226262806,"M2*"
1490,226443030,"M2*"
1491,360480534,"M2*"
1491,360660758,"M2*"
1492,92045078,"M2*"
1492,92225302,"M2*"
1493,394034966,"M2*"
1493,394215190,"M2*"
1494,125599510,"M2*"
1494,125779734,"M2*"
1495,528252694,"M2*"
1495,528432918,"M2*"
1496,259817238,"M2*"
1496,259997462,"M2*"
1497,511475478,"M2*"
1497,511655702,"M2*"
1498,243040022,"M2*"
1498,243220246,"M2*"
1499,377257750,"M2*"
1499,377437974,"M2*"
1500,108822294,"M2*"
1500,109002518,"M2*"
1501,343703318,"M2*"
1501,343883542,"M2*"
1502,75267862,"M2*"
1502,75448086,"M2*"
1503,477921046,"M2*"
1503,478101270,"M2*"
1504,209485590,"M2*"
1504,209665814,"M2*"
1505,433867071,"M1M2*"
1505,434047295,"M1M2*"
1506,165431615,"M1M2*"
1506,165611839,"M1M2*"
1507,299649343,"M1M2*"
1507,299829567,"M1M2*"
1508,31213887,"M1M2*"
1508,31394111,"M1M2*"
1509,333203775,"M1M2*"
1509,333383999,"M1M2*"
1510,64768319,"M1M2*"
1510,64948543,"M1M2*"
1511,467421503,"M1M2*"
1511,467601727,"M1M2*"
1512,198986047,"M1M2*"
1512,199166271,"M1M2*"
1513,450644287,"M1M2*"
1513,450824511,"M1M2*"
1514,182208831,"M1M2*"
1514,182389055,"M1M2*"
1515,316426559,"M1M2*"
1515,316606783,"M1M2*"
1516,47991103,"M1M2*"
1516,48171327,"M1M2*"
1517,282872127,"M1M2*"
1517,283052351,"M1M2*"
1518,14436671,"M1M2*"
1518,14616895,"M1M2*"
1519,417089855,"M1M2*"
1519,417270079,"M1M2*"
1520,148654399,"M1M2*"
1520,148834623,"M1M2*"
1521,184305983,"M1M2*"
1521,184486207,"M1M2*"
1522,452741439,"M1M2*"
1522,452921663,"M1M2*"
1523,50088255,"M1M2*"
1523,50268479,"M1M2*"
1524,318523711,"M1M2*"
1524,318703935,"M1M2*"
1525,419187007,"M1M2*"
1525,419367231,"M1M2*"
1526,150751551,"M1M2*"
1526,150931775,"M1M2*"
1527,284969279,"M1M2*"
1527,285149503,"M1M2*"
1528,16533823,"M1M2*"
1528,16714047,"M1M2*"
1529,301746495,"M1M2*"
1529,301926719,"M1M2*"
1530,33311039,"M1M2*"
1530,33491263,"M1M2*"
1531,435964223,"M1M2*"
1531,436144447,"M1M2*"
1532,167528767,"M1M2*"
1532,167708991,"M1M2*"
1533,469518655,"M1M2*"
1533,469698879,"M1M2*"
1534,201083199,"M1M2*"
1534,201263423,"M1M2*"
1535,335300927,"M1M2*"
1535,335481151,"M1M2*"
1536,66865471,"M1M2*"
1536,67045695,"M1M2*"
1537,326912319,"M1M2*"
1537,327092543,"M1M2*"
1538,58476863,"M1M2*"
1538,58657087,"M1M2*"
1539,461130047,"M1M2*"
1539,461310271,"M1M2*"
1540,192694591,"M1M2*"
1540,192874815,"M1M2*"
1541,427575615,"M1M2*"
1541,427755839,"M1M2*"
1542,159140159,"M1M2*"
1542,159320383,"M1M2*"
1543,293357887,"M1M2*"
1543,293538111,"M1M2*"
1544,24922431,"M1M2*"
1544,25102655,"M1M2*"
1545,276580671,"M1M2*"
1545,276760895,"M1M2*"
1546,8145215,"M1M2*"
1546,8325439,"M1M2*"
1547,410798399,"M1M2*"
1547,410978623,"M1M2*"
1548,142362943,"M1M2*"
1548,142543167,"M1M2*"
1549,444352831,"M1M2*"
1549,444533055,"M1M2*"
1550,175917375,"M1M2*"
1550,176097599,"M1M2*"
1551,310135103,"M1M2*"
1551,310315327,"M1M2*"
1552,41699647,"M1M2*"
1552,41879871,"M1M2*"
1553,309086525,"M1M2*"
1553,309266749,"M1M2*"
1554,40651069,"M1M2*"
1554,40831293,"M1M2*"
1555,443304253,"M1M2*"
1555,443484477,"M1M2*"
1556,174868797,"M1M2*"
1556,175049021,"M1M2*"
1557,409749821,"M1M2*"
1557,409930045,"M1M2*"
1558,141314365,"M1M2*"
1558,141494589,"M1M2*"
1559,275532093,"M1M2*"
1559,275712317,"M1M2*"
1560,7096637,"M1M2*"
1560,7276861,"M1M2*"
1561,292309309,"M1M2*"
1561,292489533,"M1M2*"
1562,23873853,"M1M2*"
1562,24054077,"M1M2*"
1563,426527037,"M1M2*"
1563,426707261,"M1M2*"
1564,158091581,"M1M2*"
1564,158271805,"M1M2*"
1565,460081469,"M1M2*"
1565,460261693,"M1M2*"
1566,191646013,"M1M2*"
1566,191826237,"M1M2*"
1567,325863741,"M1M2*"
1567,326043965,"M1M2*"
1568,57428285,"M1M2*"
1568,57608509,"M1M2*"
1569,334252349,"M1M2*"
1569,334432573,"M1M2*"
1570,65816893,"M1M2*"
1570,65997117,"M1M2*"
1571,468470077,"M1M2*"
1571,468650301,"M1M2*"
1572,200034621,"M1M2*"
1572,200214845,"M1M2*"
1573,434915645,"M1M2*"
1573,435095869,"M1M2*"
1574,166480189,"M1M2*"
1574,166660413,"M1M2*"
1575,300697917,"M1M2*"
1575,300878141,"M1M2*"
1576,32262461,"M1M2*"
1576,32442685,"M1M2*"
1577,283920701,"M1M2*"
1577,284100925,"M1M2*"
1578,15485245,"M1M2*"
1578,15665469,"M1M2*"
1579,418138429,"M1M2*"
1579,418318653,"M1M2*"
1580,149702973,"M1M2*"
1580,149883197,"M1M2*"
1581,451692861,"M1M2*"
1581,451873085,"M1M2*"
1582,183257405,"M1M2*"
1582,183437629,"M1M2*"
1583,317475133,"M1M2*"
1583,317655357,"M1M2*"
1584,49039677,"M1M2*"
1584,49219901,"M1M2*"
1585,315377981,"M1M2*"
1585,315558205,"M1M2*"
1586,46942525,"M1M2*"
1586,47122749,"M1M2*"
1587,449595709,"M1M2*"
1587,449775933,"M1M2*"
1588,181160253,"M1M2*"
1588,181340477,"M1M2*"
1589,416041277,"M1M2*"
1589,416221501,"M1M2*"
1590,147605821,"M1M2*"
1590,147786045,"M1M2*"
1591,281823549,"M1M2*"
1591,282003773,"M1M2*"
1592,13388093,"M1M2*"
1592,13568317,"M1M2*"
1593,298600765,"M1M2*"
1593,298780989,"M1M2*"
1594,30165309,"M1M2*"
1594,30345533,"M1M2*"
1595,432818493,"M1M2*"
1595,432998717,"M1M2*"
1596,164383037,"M1M2*"
1596,164563261,"M1M2*"
1597,466372925,"M1M2*"
1597,466553149,"M1M2*"
1598,197937469,"M1M2*"
1598,198117693,"M1M2*"
1599,332155197,"M1M2*"
