"","dec.attractor","label"
"7019",193806825,"NoLabel*"
"7020",193561069,"NoLabel*"
"7021",194544111,"NoLabel*"
"7022",194709957,"NoLabel*"
"7023",194789867,"NoLabel*"
"7024",194740719,"NoLabel*"
"7025",194595269,"NoLabel*"
"7026",194839019,"NoLabel*"
"7027",193495533,"NoLabel*"
"7028",193661381,"NoLabel*"
"7029",193741289,"NoLabel*"
"7030",193692141,"NoLabel*"
"7031",193546693,"NoLabel*"
"7032",193790441,"NoLabel*"
"7033",161057221,"NoLabel*"
"7034",161286337,"M2d*"
"7035",161251563,"NoLabel*"
"7036",161188293,"NoLabel*"
"7037",161302721,"M2d*"
"7038",161317355,"NoLabel*"
"7039",160008645,"NoLabel*"
"7040",160237761,"M2d*"
"7041",160202985,"NoLabel*"
"7042",160139717,"NoLabel*"
"7043",160254145,"M2d*"
"7044",160268777,"NoLabel*"
"7045",161024453,"NoLabel*"
"7046",161218795,"NoLabel*"
"7047",161120751,"NoLabel*"
"7048",161171909,"NoLabel*"
"7049",161300971,"NoLabel*"
"7050",161055215,"NoLabel*"
"7051",159975877,"NoLabel*"
"7052",160170217,"NoLabel*"
"7053",160072173,"NoLabel*"
"7054",160123333,"NoLabel*"
"7055",160252393,"NoLabel*"
"7056",160006637,"NoLabel*"
"7057",160989679,"NoLabel*"
"7058",161155525,"NoLabel*"
"7059",161235179,"NoLabel*"
"7060",161186287,"NoLabel*"
"7061",161040837,"NoLabel*"
"7062",161284587,"NoLabel*"
"7063",159941101,"NoLabel*"
"7064",160106949,"NoLabel*"
"7065",160186601,"NoLabel*"
"7066",160137709,"NoLabel*"
"7067",159992261,"NoLabel*"
"7068",160236009,"NoLabel*"
"7069",26771951,"NoLabel*"
"7070",26937797,"NoLabel*"
"7071",27017451,"NoLabel*"
"7072",26837487,"NoLabel*"
"7073",26806725,"NoLabel*"
"7074",27001067,"NoLabel*"
"7075",25723373,"NoLabel*"
"7076",25889221,"NoLabel*"
"7077",25968873,"NoLabel*"
"7078",25788909,"NoLabel*"
"7079",25758149,"NoLabel*"
"7080",25952489,"NoLabel*"
"7081",26247662,"NoLabel*"
"7082",26413508,"NoLabel*"
"7083",26493154,"NoLabel*"
"7084",26313198,"NoLabel*"
"7085",26282436,"NoLabel*"
"7086",26476770,"NoLabel*"
"7087",25199084,"NoLabel*"
"7088",25364932,"NoLabel*"
"7089",25444576,"NoLabel*"
"7090",25264620,"NoLabel*"
"7091",25233860,"NoLabel*"
"7092",25428192,"NoLabel*"
"7093",160465390,"NoLabel*"
"7094",160631236,"NoLabel*"
"7095",160710882,"NoLabel*"
"7096",160661998,"NoLabel*"
"7097",160516548,"NoLabel*"
"7098",160760290,"NoLabel*"
"7099",159416812,"NoLabel*"
"7100",159582660,"NoLabel*"
"7101",159662304,"NoLabel*"
"7102",159613420,"NoLabel*"
"7103",159467972,"NoLabel*"
"7104",159711712,"NoLabel*"
"7105",160500164,"NoLabel*"
"7106",160694498,"NoLabel*"
"7107",160596462,"NoLabel*"
"7108",160647620,"NoLabel*"
"7109",160776674,"NoLabel*"
"7110",160530926,"NoLabel*"
"7111",159451588,"NoLabel*"
"7112",159645920,"NoLabel*"
"7113",159547884,"NoLabel*"
"7114",159599044,"NoLabel*"
"7115",159728096,"NoLabel*"
"7116",159482348,"NoLabel*"
"7117",160532932,"NoLabel*"
"7118",160762048,"M2d*"
"7119",160727266,"NoLabel*"
"7120",160664004,"NoLabel*"
"7121",160778432,"M2d*"
"7122",160793058,"NoLabel*"
"7123",159484356,"NoLabel*"
"7124",159713472,"M2d*"
"7125",159678688,"NoLabel*"
"7126",159615428,"NoLabel*"
"7127",159729856,"M2d*"
"7128",159744480,"NoLabel*"
"7129",143755652,"M2b*"
"7130",143984768,"NoLabel*"
"7131",143949986,"M0*"
"7132",143886724,"M2b*"
"7133",144001152,"NoLabel*"
"7134",144015778,"NoLabel*"
"7135",144279941,"M2b*"
"7136",144509057,"NoLabel*"
"7137",144474283,"M1*"
"7138",144411013,"M2b*"
"7139",144525441,"NoLabel*"
"7140",144540075,"M1*"
"7141",144247173,"M2b*"
"7142",144441515,"M1*"
"7143",144343471,"M1*"
"7144",144394629,"M2b*"
"7145",144523691,"M1*"
"7146",144277935,"M1*"
"7147",144212399,"M1*"
"7148",144378245,"M2b*"
"7149",144457899,"M1*"
"7150",144409007,"M1*"
"7151",144263557,"M2b*"
"7152",144507307,"M1*"
"7153",9994671,"M1*"
"7154",10160517,"M2b*"
"7155",10240171,"M1*"
"7156",10060207,"M1*"
"7157",10029445,"M2b*"
"7158",10223787,"M1*"
"7159",12091823,"M1*"
"7160",12257669,"M2b*"
"7161",12337327,"M1*"
"7162",12157359,"M1*"
"7163",12126597,"M2b*"
"7164",12320943,"M1*"
"7165",11567534,"M1*"
"7166",11733380,"M2b*"
"7167",11813030,"M0*"
"7168",11633070,"M1*"
"7169",11602308,"M2b*"
"7170",11796646,"M0*"
"7171",143722884,"M2b*"
"7172",143917218,"M0*"
"7173",143819182,"M1*"
"7174",143870340,"M2b*"
"7175",143999394,"NoLabel*"
"7176",143753646,"M1*"
"7177",143688110,"M1*"
"7178",143853956,"M2b*"
"7179",143933602,"M0*"
"7180",143884718,"M1*"
"7181",143739268,"M2b*"
"7182",143983010,"NoLabel*"
"7183",9470382,"M1*"
"7184",9636228,"M2b*"
"7185",9715874,"M0*"
"7186",9535918,"M1*"
"7187",9505156,"M2b*"
"7188",9699490,"M0*"
"7189",137988357,"M2b*"
"7190",138217477,"NoLabel*"
"7191",138182703,"M1*"
"7192",138119429,"M2b*"
"7193",138233861,"NoLabel*"
"7194",138248495,"M1*"
"7195",154765573,"M2b*"
"7196",154994693,"NoLabel*"
"7197",154959919,"M1*"
"7198",154896645,"M2b*"
"7199",155011077,"NoLabel*"
"7200",155025711,"M1*"
"7201",136939781,"M2b*"
"7202",137168901,"NoLabel*"
"7203",137134125,"M1*"
"7204",137070853,"M2b*"
"7205",137185285,"NoLabel*"
"7206",137199917,"M1*"
"7207",153716997,"M2b*"
"7208",153946117,"NoLabel*"
"7209",153911341,"M1*"
"7210",153848069,"M2b*"
"7211",153962501,"NoLabel*"
"7212",153977133,"M1*"
"7213",155189548,"M1*"
"7214",155320620,"M1*"
"7215",155337004,"M1*"
"7216",155402540,"M1*"
"7217",155271468,"M1*"
"7218",155255084,"M1*"
"7219",138412332,"M1*"
"7220",138543404,"M1*"
"7221",138559788,"M1*"
"7222",138625324,"M1*"
"7223",138494252,"M1*"
"7224",138477868,"M1*"
"7225",150995244,"M1*"
"7226",151126316,"M1*"
"7227",151142700,"M1*"
"7228",151208236,"M1*"
"7229",151077164,"M1*"
"7230",151060780,"M1*"
"7231",134218028,"M1*"
"7232",134349100,"M1*"
"7233",134365484,"M1*"
"7234",134431020,"M1*"
"7235",134299948,"M1*"
"7236",134283564,"M1*"
"7237",151519273,"M1*"
"7238",151650573,"M1*"
"7239",151666729,"M1*"
"7240",151732493,"M1*"
"7241",151601449,"M1*"
"7242",151585037,"M1*"
"7243",134742057,"M1*"
"7244",134873357,"M1*"
"7245",134889513,"M1*"
"7246",134955277,"M1*"
"7247",134824233,"M1*"
"7248",134807821,"M1*"
"7249",155713577,"M1*"
"7250",155844877,"M1*"
"7251",155861033,"M1*"
"7252",155926797,"M1*"
"7253",155795753,"M1*"
"7254",155779341,"M1*"
"7255",138936361,"M1*"
"7256",139067661,"M1*"
"7257",139083817,"M1*"
"7258",139149581,"M1*"
"7259",139018537,"M1*"
"7260",139002125,"M1*"
"7261",155713805,"M1*"
"7262",155844649,"M1*"
"7263",155861261,"M1*"
"7264",155926825,"M1*"
"7265",155795725,"M1*"
"7266",155779369,"M1*"
"7267",138936589,"M1*"
"7268",139067433,"M1*"
"7269",139084045,"M1*"
"7270",139149609,"M1*"
"7271",139018509,"M1*"
"7272",139002153,"M1*"
"7273",151519501,"M1*"
"7274",151650345,"M1*"
"7275",151666957,"M1*"
"7276",151732521,"M1*"
"7277",151601421,"M1*"
"7278",151585065,"M1*"
"7279",134742285,"M1*"
"7280",134873129,"M1*"
"7281",134889741,"M1*"
"7282",134955305,"M1*"
"7283",134824205,"M1*"
"7284",134807849,"M1*"
"7285",155713837,"M1*"
"7286",155844909,"M1*"
"7287",155861293,"M1*"
"7288",155926829,"M1*"
"7289",155795757,"M1*"
"7290",155779373,"M1*"
"7291",138936621,"M1*"
"7292",139067693,"M1*"
"7293",139084077,"M1*"
"7294",139149613,"M1*"
"7295",139018541,"M1*"
"7296",139002157,"M1*"
"7297",151519533,"M1*"
"7298",151650605,"M1*"
"7299",151666989,"M1*"
"7300",151732525,"M1*"
"7301",151601453,"M1*"
"7302",151585069,"M1*"
"7303",134742317,"M1*"
"7304",134873389,"M1*"
"7305",134889773,"M1*"
"7306",134955309,"M1*"
"7307",134824237,"M1*"
"7308",134807853,"M1*"
"7309",136839469,"M1*"
"7310",136970541,"M1*"
"7311",136986925,"M1*"
"7312",137052461,"M1*"
"7313",136921389,"M1*"
"7314",136905005,"M1*"
"7315",153616685,"M1*"
"7316",153747757,"M1*"
"7317",153764141,"M1*"
"7318",153829677,"M1*"
"7319",153698605,"M1*"
"7320",153682221,"M1*"
"7321",153092396,"M1*"
"7322",153223468,"M1*"
"7323",153239852,"M1*"
"7324",153305388,"M1*"
"7325",153174316,"M1*"
"7326",153157932,"M1*"
"7327",136315180,"M1*"
"7328",136446252,"M1*"
"7329",136462636,"M1*"
"7330",136528172,"M1*"
"7331",136397100,"M1*"
"7332",136380716,"M1*"
"7333",142707076,"M2b*"
"7334",142936192,"NoLabel*"
"7335",142901408,"M0*"
"7336",142838148,"M2b*"
"7337",142952576,"NoLabel*"
"7338",142967200,"NoLabel*"
"7339",143231365,"M2b*"
"7340",143460481,"NoLabel*"
"7341",143425705,"M1*"
"7342",143362437,"M2b*"
"7343",143476865,"NoLabel*"
"7344",143491497,"M1*"
"7345",176785797,"M2b*"
"7346",177015169,"M2b*"
"7347",176980393,"M1*"
"7348",176916869,"M2b*"
"7349",177031553,"M2b*"
"7350",177045929,"M1*"
"7351",42568069,"M2b*"
"7352",42797441,"M2b*"
"7353",42762665,"M1*"
"7354",42699141,"M2b*"
"7355",42813825,"M2b*"
"7356",42828201,"M1*"
"7357",11043245,"M1*"
"7358",11209093,"M2b*"
"7359",11288749,"M1*"
"7360",11108781,"M1*"
"7361",11078021,"M2b*"
"7362",11272365,"M1*"
"7363",10518956,"M1*"
"7364",10684804,"M2b*"
"7365",10764452,"M0*"
"7366",10584492,"M1*"
"7367",10553732,"M2b*"
"7368",10748068,"M0*"
"7369",142606764,"M1*"
"7370",142737836,"M1*"
"7371",142754220,"M1*"
"7372",142819756,"M1*"
"7373",142688684,"M1*"
"7374",142672300,"M1*"
"7375",8389036,"M1*"
"7376",8520108,"M1*"
"7377",8536492,"M1*"
"7378",8602028,"M1*"
"7379",8470956,"M1*"
"7380",8454572,"M1*"
"7381",176161196,"M1*"
"7382",176292268,"M1*"
"7383",176308652,"M1*"
"7384",176374188,"M1*"
"7385",176243116,"M1*"
"7386",176226732,"M1*"
"7387",41943468,"M1*"
"7388",42074540,"M1*"
"7389",42090924,"M1*"
"7390",42156460,"M1*"
"7391",42025388,"M1*"
"7392",42009004,"M1*"
"7393",176193964,"M1*"
"7394",176359812,"M2b*"
"7395",176439712,"NoLabel*"
"7396",176390572,"M1*"
"7397",176245124,"M2b*"
"7398",176488864,"NoLabel*"
"7399",41976236,"M1*"
"7400",42142084,"M2b*"
"7401",42221984,"NoLabel*"
"7402",42172844,"M1*"
"7403",42027396,"M2b*"
"7404",42271136,"NoLabel*"
"7405",142639532,"M1*"
"7406",142805380,"M2b*"
"7407",142885024,"M0*"
"7408",142836140,"M1*"
"7409",142690692,"M2b*"
"7410",142934432,"NoLabel*"
"7411",142674308,"M2b*"
"7412",142868640,"M0*"
"7413",142770604,"M1*"
"7414",142821764,"M2b*"
"7415",142950816,"NoLabel*"
"7416",142705068,"M1*"
"7417",8421804,"M1*"
"7418",8587652,"M2b*"
"7419",8667296,"M0*"
"7420",8487340,"M1*"
"7421",8456580,"M2b*"
"7422",8650912,"M0*"
"7423",176228740,"M2b*"
"7424",176423328,"NoLabel*"
"7425",176325036,"M1*"
"7426",176376196,"M2b*"
"7427",176505248,"NoLabel*"
"7428",176259500,"M1*"
"7429",42011012,"M2b*"
"7430",42205600,"NoLabel*"
"7431",42107308,"M1*"
"7432",42158468,"M2b*"
"7433",42287520,"NoLabel*"
"7434",42041772,"M1*"
"7435",176753029,"M2b*"
"7436",176947625,"M1*"
"7437",176849325,"M1*"
"7438",176900485,"M2b*"
"7439",177029545,"M1*"
"7440",176783789,"M1*"
"7441",42535301,"M2b*"
"7442",42729897,"M1*"
"7443",42631597,"M1*"
"7444",42682757,"M2b*"
"7445",42811817,"M1*"
"7446",42566061,"M1*"
"7447",143198597,"M2b*"
"7448",143392937,"M1*"
"7449",143294893,"M1*"
"7450",143346053,"M2b*"
"7451",143475113,"M1*"
"7452",143229357,"M1*"
"7453",143163821,"M1*"
"7454",143329669,"M2b*"
"7455",143409321,"M1*"
"7456",143360429,"M1*"
"7457",143214981,"M2b*"
"7458",143458729,"M1*"
"7459",8946093,"M1*"
"7460",9111941,"M2b*"
"7461",9191593,"M1*"
"7462",9011629,"M1*"
"7463",8980869,"M2b*"
"7464",9175209,"M1*"
"7465",176718253,"M1*"
"7466",176884101,"M2b*"
"7467",176964009,"M1*"
"7468",176914861,"M1*"
"7469",176769413,"M2b*"
"7470",177013161,"M1*"
"7471",42500525,"M1*"
"7472",42666373,"M2b*"
"7473",42746281,"M1*"
"7474",42697133,"M1*"
"7475",42551685,"M2b*"
"7476",42795433,"M1*"
"7477",176685485,"M1*"
"7478",176816557,"M1*"
"7479",176832941,"M1*"
"7480",176898477,"M1*"
"7481",176767405,"M1*"
"7482",176751021,"M1*"
"7483",42467757,"M1*"
"7484",42598829,"M1*"
"7485",42615213,"M1*"
"7486",42680749,"M1*"
"7487",42549677,"M1*"
"7488",42533293,"M1*"
"7489",143131053,"M1*"
"7490",143262125,"M1*"
"7491",143278509,"M1*"
"7492",143344045,"M1*"
"7493",143212973,"M1*"
"7494",143196589,"M1*"
"7495",8913325,"M1*"
"7496",9044397,"M1*"
"7497",9060781,"M1*"
"7498",9126317,"M1*"
"7499",8995245,"M1*"
"7500",8978861,"M1*"
"7501",178782637,"M1*"
"7502",178913709,"M1*"
"7503",178930093,"M1*"
"7504",178995629,"M1*"
"7505",178864557,"M1*"
"7506",178848173,"M1*"
"7507",195559917,"NoLabel*"
"7508",195690989,"NoLabel*"
"7509",195707373,"NoLabel*"
"7510",195772909,"NoLabel*"
"7511",195641837,"NoLabel*"
"7512",195625453,"NoLabel*"
"7513",196608495,"NoLabel*"
"7514",196739567,"NoLabel*"
"7515",196755951,"NoLabel*"
"7516",196821487,"NoLabel*"
"7517",196690415,"NoLabel*"
"7518",196674031,"NoLabel*"
"7519",179831215,"M1*"
"7520",179962287,"M1*"
"7521",179978671,"M1*"
"7522",180044207,"M1*"
"7523",179913135,"M1*"
"7524",179896751,"M1*"
"7525",179306926,"M1*"
"7526",179437998,"M1*"
"7527",179454382,"M1*"
"7528",179519918,"M1*"
"7529",179388846,"M1*"
"7530",179372462,"M1*"
"7531",196084206,"NoLabel*"
"7532",196215278,"NoLabel*"
"7533",196231662,"NoLabel*"
"7534",196297198,"NoLabel*"
"7535",196166126,"NoLabel*"
"7536",196149742,"NoLabel*"
"7537",195035628,"NoLabel*"
"7538",195166700,"NoLabel*"
"7539",195183084,"NoLabel*"
"7540",195248620,"NoLabel*"
"7541",195117548,"NoLabel*"
"7542",195101164,"NoLabel*"
"7543",178258348,"M1*"
"7544",178389420,"M1*"
"7545",178405804,"M1*"
"7546",178471340,"M1*"
"7547",178340268,"M1*"
"7548",178323884,"M1*"
"7549",144703916,"M1*"
"7550",144834988,"M1*"
"7551",144851372,"M1*"
"7552",144916908,"M1*"
"7553",144785836,"M1*"
"7554",144769452,"M1*"
"7555",161481196,"NoLabel*"
"7556",161612268,"NoLabel*"
"7557",161628652,"NoLabel*"
"7558",161694188,"NoLabel*"
"7559",161563116,"NoLabel*"
"7560",161546732,"NoLabel*"
"7561",162529774,"NoLabel*"
"7562",162660846,"NoLabel*"
"7563",162677230,"NoLabel*"
"7564",162742766,"NoLabel*"
"7565",162611694,"NoLabel*"
"7566",162595310,"NoLabel*"
"7567",145752494,"M1*"
"7568",145883566,"M1*"
"7569",145899950,"M1*"
"7570",145965486,"M1*"
"7571",145834414,"M1*"
"7572",145818030,"M1*"
"7573",146276783,"M1*"
"7574",146407855,"M1*"
"7575",146424239,"M1*"
"7576",146489775,"M1*"
"7577",146358703,"M1*"
"7578",146342319,"M1*"
"7579",163054063,"NoLabel*"
"7580",163185135,"NoLabel*"
"7581",163201519,"NoLabel*"
"7582",163267055,"NoLabel*"
"7583",163135983,"NoLabel*"
"7584",163119599,"NoLabel*"
"7585",162005485,"NoLabel*"
"7586",162136557,"NoLabel*"
"7587",162152941,"NoLabel*"
"7588",162218477,"NoLabel*"
"7589",162087405,"NoLabel*"
"7590",162071021,"NoLabel*"
"7591",145228205,"M1*"
"7592",145359277,"M1*"
"7593",145375661,"M1*"
"7594",145441197,"M1*"
"7595",145310125,"M1*"
"7596",145293741,"M1*"
"7597",11010477,"M1*"
"7598",11141549,"M1*"
"7599",11157933,"M1*"
"7600",11223469,"M1*"
"7601",11092397,"M1*"
"7602",11076013,"M1*"
"7603",27787757,"NoLabel*"
"7604",27918829,"NoLabel*"
"7605",27935213,"NoLabel*"
"7606",28000749,"NoLabel*"
"7607",27869677,"NoLabel*"
"7608",27853293,"NoLabel*"
"7609",28836335,"NoLabel*"
"7610",28967407,"NoLabel*"
"7611",28983791,"NoLabel*"
"7612",29049327,"NoLabel*"
"7613",28918255,"NoLabel*"
"7614",28901871,"NoLabel*"
"7615",12059055,"M1*"
"7616",12190127,"M1*"
"7617",12206511,"M1*"
"7618",12272047,"M1*"
"7619",12140975,"M1*"
"7620",12124591,"M1*"
"7621",11534766,"M1*"
"7622",11665838,"M1*"
"7623",11682222,"M1*"
"7624",11747758,"M1*"
"7625",11616686,"M1*"
"7626",11600302,"M1*"
"7627",28312046,"NoLabel*"
"7628",28443118,"NoLabel*"
"7629",28459502,"NoLabel*"
"7630",28525038,"NoLabel*"
"7631",28393966,"NoLabel*"
"7632",28377582,"NoLabel*"
"7633",27263468,"NoLabel*"
"7634",27394540,"NoLabel*"
"7635",27410924,"NoLabel*"
"7636",27476460,"NoLabel*"
"7637",27345388,"NoLabel*"
"7638",27329004,"NoLabel*"
"7639",10486188,"M1*"
"7640",10617260,"M1*"
"7641",10633644,"M1*"
"7642",10699180,"M1*"
"7643",10568108,"M1*"
"7644",10551724,"M1*"
"7645",44040620,"M1*"
"7646",44171692,"M1*"
"7647",44188076,"M1*"
"7648",44253612,"M1*"
"7649",44122540,"M1*"
"7650",44106156,"M1*"
"7651",60817900,"NoLabel*"
"7652",60948972,"NoLabel*"
"7653",60965356,"NoLabel*"
"7654",61030892,"NoLabel*"
"7655",60899820,"NoLabel*"
"7656",60883436,"NoLabel*"
"7657",61866478,"NoLabel*"
"7658",61997550,"NoLabel*"
"7659",62013934,"NoLabel*"
"7660",62079470,"NoLabel*"
"7661",61948398,"NoLabel*"
"7662",61932014,"NoLabel*"
"7663",45089198,"M1*"
"7664",45220270,"M1*"
"7665",45236654,"M1*"
"7666",45302190,"M1*"
"7667",45171118,"M1*"
"7668",45154734,"M1*"
"7669",45613487,"M1*"
"7670",45744559,"M1*"
"7671",45760943,"M1*"
"7672",45826479,"M1*"
"7673",45695407,"M1*"
"7674",45679023,"M1*"
"7675",62390767,"NoLabel*"
"7676",62521839,"NoLabel*"
"7677",62538223,"NoLabel*"
"7678",62603759,"NoLabel*"
"7679",62472687,"NoLabel*"
"7680",62456303,"NoLabel*"
"7681",61342189,"NoLabel*"
"7682",61473261,"NoLabel*"
"7683",61489645,"NoLabel*"
"7684",61555181,"NoLabel*"
"7685",61424109,"NoLabel*"
"7686",61407725,"NoLabel*"
"7687",44564909,"M1*"
"7688",44695981,"M1*"
"7689",44712365,"M1*"
"7690",44777901,"M1*"
"7691",44646829,"M1*"
"7692",44630445,"M1*"
"7693",44632453,"M2b*"
"7694",44827053,"M1*"
"7695",44728749,"M1*"
"7696",44779909,"M2b*"
"7697",44908973,"M1*"
"7698",44663213,"M1*"
"7699",61409733,"NoLabel*"
"7700",61604333,"NoLabel*"
"7701",61506029,"NoLabel*"
"7702",61557189,"NoLabel*"
"7703",61686253,"NoLabel*"
"7704",61440493,"NoLabel*"
"7705",62458309,"NoLabel*"
"7706",62652911,"NoLabel*"
"7707",62554607,"NoLabel*"
"7708",62605765,"NoLabel*"
"7709",62734831,"NoLabel*"
"7710",62489071,"NoLabel*"
"7711",45681029,"M2b*"
"7712",45875631,"M1*"
"7713",45777327,"M1*"
"7714",45828485,"M2b*"
"7715",45957551,"M1*"
"7716",45711791,"M1*"
"7717",45646255,"M1*"
"7718",45812101,"M2b*"
"7719",45892015,"M1*"
"7720",45842863,"M1*"
"7721",45697413,"M2b*"
"7722",45941167,"M1*"
"7723",62423535,"NoLabel*"
"7724",62589381,"NoLabel*"
"7725",62669295,"NoLabel*"
"7726",62620143,"NoLabel*"
"7727",62474693,"NoLabel*"
"7728",62718447,"NoLabel*"
"7729",61374957,"NoLabel*"
"7730",61540805,"NoLabel*"
"7731",61620717,"NoLabel*"
"7732",61571565,"NoLabel*"
"7733",61426117,"NoLabel*"
"7734",61669869,"NoLabel*"
"7735",44597677,"M1*"
"7736",44763525,"M2b*"
"7737",44843437,"M1*"
"7738",44794285,"M1*"
"7739",44648837,"M2b*"
"7740",44892589,"M1*"
"7741",145260973,"M1*"
"7742",145426821,"M2b*"
"7743",145506477,"M1*"
"7744",145457581,"M1*"
"7745",145312133,"M2b*"
"7746",145555885,"M1*"
"7747",162038253,"NoLabel*"
"7748",162204101,"NoLabel*"
"7749",162283757,"NoLabel*"
"7750",162234861,"NoLabel*"
"7751",162089413,"NoLabel*"
"7752",162333165,"NoLabel*"
"7753",163086831,"NoLabel*"
"7754",163252677,"NoLabel*"
"7755",163332335,"NoLabel*"
"7756",163283439,"NoLabel*"
"7757",163137989,"NoLabel*"
"7758",163381743,"NoLabel*"
"7759",146309551,"M1*"
"7760",146475397,"M2b*"
"7761",146555055,"M1*"
"7762",146506159,"M1*"
"7763",146360709,"M2b*"
"7764",146604463,"M1*"
"7765",179863983,"M1*"
"7766",180029829,"M2b*"
"7767",180109743,"M1*"
"7768",180060591,"M1*"
"7769",179915141,"M2b*"
"7770",180158895,"M1*"
"7771",196641263,"NoLabel*"
"7772",196807109,"NoLabel*"
"7773",196887023,"NoLabel*"
"7774",196837871,"NoLabel*"
"7775",196692421,"NoLabel*"
"7776",196936175,"NoLabel*"
"7777",195592685,"NoLabel*"
"7778",195758533,"NoLabel*"
"7779",195838445,"NoLabel*"
"7780",195789293,"NoLabel*"
"7781",195643845,"NoLabel*"
"7782",195887597,"NoLabel*"
"7783",178815405,"M1*"
"7784",178981253,"M2b*"
"7785",179061165,"M1*"
"7786",179012013,"M1*"
"7787",178866565,"M2b*"
"7788",179110317,"M1*"
"7789",178850181,"M2b*"
"7790",179044781,"M1*"
"7791",178946477,"M1*"
"7792",178997637,"M2b*"
"7793",179126701,"M1*"
"7794",178880941,"M1*"
"7795",195627461,"NoLabel*"
"7796",195822061,"NoLabel*"
"7797",195723757,"NoLabel*"
"7798",195774917,"NoLabel*"
"7799",195903981,"NoLabel*"
"7800",195658221,"NoLabel*"
"7801",196676037,"NoLabel*"
"7802",196870639,"NoLabel*"
"7803",196772335,"NoLabel*"
"7804",196823493,"NoLabel*"
"7805",196952559,"NoLabel*"
"7806",196706799,"NoLabel*"
"7807",179898757,"M2b*"
"7808",180093359,"M1*"
"7809",179995055,"M1*"
"7810",180046213,"M2b*"
"7811",180175279,"M1*"
"7812",179929519,"M1*"
"7813",146344325,"M2b*"
"7814",146538671,"M1*"
"7815",146440623,"M1*"
"7816",146491781,"M2b*"
"7817",146620847,"M1*"
"7818",146375087,"M1*"
"7819",163121605,"NoLabel*"
"7820",163315951,"NoLabel*"
"7821",163217903,"NoLabel*"
"7822",163269061,"NoLabel*"
"7823",163398127,"NoLabel*"
"7824",163152367,"NoLabel*"
"7825",162073029,"NoLabel*"
"7826",162267373,"NoLabel*"
"7827",162169325,"NoLabel*"
"7828",162220485,"NoLabel*"
"7829",162349549,"NoLabel*"
"7830",162103789,"NoLabel*"
"7831",145295749,"M2b*"
"7832",145490093,"M1*"
"7833",145392045,"M1*"
"7834",145443205,"M2b*"
"7835",145572269,"M1*"
"7836",145326509,"M1*"
"7837",145328517,"M2b*"
"7838",145557637,"NoLabel*"
"7839",145522861,"M1*"
"7840",145459589,"M2b*"
"7841",145574021,"NoLabel*"
"7842",145588653,"M1*"
"7843",162105797,"NoLabel*"
"7844",162334917,"M2d*"
"7845",162300141,"NoLabel*"
"7846",162236869,"NoLabel*"
"7847",162351301,"M2d*"
"7848",162365933,"NoLabel*"
"7849",163154373,"NoLabel*"
"7850",163383493,"M2d*"
"7851",163348719,"NoLabel*"
"7852",163285445,"NoLabel*"
"7853",163399877,"M2d*"
"7854",163414511,"NoLabel*"
"7855",146377093,"M2b*"
"7856",146606213,"NoLabel*"
"7857",146571439,"M1*"
"7858",146508165,"M2b*"
"7859",146622597,"NoLabel*"
"7860",146637231,"M1*"
"7861",178882949,"M2b*"
"7862",179112325,"M2b*"
"7863",179077549,"M1*"
"7864",179014021,"M2b*"
"7865",179128709,"M2b*"
"7866",179143085,"M1*"
"7867",195660229,"NoLabel*"
"7868",195889605,"NoLabel*"
"7869",195854829,"NoLabel*"
"7870",195791301,"NoLabel*"
"7871",195905989,"NoLabel*"
"7872",195920365,"NoLabel*"
"7873",196708805,"NoLabel*"
"7874",196938181,"NoLabel*"
"7875",196903407,"NoLabel*"
"7876",196839877,"NoLabel*"
"7877",196954565,"NoLabel*"
"7878",196968943,"NoLabel*"
"7879",179931525,"M2b*"
"7880",180160901,"M2b*"
"7881",180126127,"M1*"
"7882",180062597,"M2b*"
"7883",180177285,"M2b*"
"7884",180191663,"M1*"
"7885",44665221,"M2b*"
"7886",44894597,"M2b*"
"7887",44859821,"M1*"
"7888",44796293,"M2b*"
"7889",44910981,"M2b*"
"7890",44925357,"M1*"
"7891",61442501,"NoLabel*"
"7892",61671877,"NoLabel*"
"7893",61637101,"NoLabel*"
"7894",61573573,"NoLabel*"
"7895",61688261,"NoLabel*"
"7896",61702637,"NoLabel*"
"7897",62491077,"NoLabel*"
"7898",62720453,"NoLabel*"
"7899",62685679,"NoLabel*"
"7900",62622149,"NoLabel*"
"7901",62736837,"NoLabel*"
"7902",62751215,"NoLabel*"
"7903",45713797,"M2b*"
"7904",45943173,"M2b*"
"7905",45908399,"M1*"
"7906",45844869,"M2b*"
"7907",45959557,"M2b*"
"7908",45973935,"M1*"
"7909",44140932,"M2b*"
"7910",44370308,"M2b*"
"7911",44335524,"NoLabel*"
"7912",44272004,"M2b*"
"7913",44386692,"M2b*"
"7914",44401060,"NoLabel*"
"7915",60918212,"NoLabel*"
"7916",61147588,"NoLabel*"
"7917",61112804,"NoLabel*"
"7918",61049284,"NoLabel*"
"7919",61163972,"NoLabel*"
"7920",61178340,"NoLabel*"
"7921",61966788,"NoLabel*"
"7922",62196164,"NoLabel*"
"7923",62161382,"NoLabel*"
"7924",62097860,"NoLabel*"
"7925",62212548,"NoLabel*"
"7926",62226918,"NoLabel*"
"7927",45189508,"M2b*"
"7928",45418884,"M2b*"
"7929",45384102,"NoLabel*"
"7930",45320580,"M2b*"
"7931",45435268,"M2b*"
"7932",45449638,"NoLabel*"
